time,setpoint,position,following_err,t_ms
1900-01-01 08:37:41.814248,44.3,44.29,0.00999999999999801,24421
1900-01-01 08:37:41.915073,44.4,44.24,0.1599999999999966,24522
1900-01-01 08:37:42.016264,44.5,44.39,0.10999999999999943,24623
1900-01-01 08:37:42.117050,44.6,44.43,0.1700000000000017,24724
1900-01-01 08:37:42.217964,44.7,44.65,0.05000000000000426,24824
1900-01-01 08:37:42.318779,44.8,45.12,0.3200000000000003,24925
1900-01-01 08:37:42.419470,44.9,44.82,0.0799999999999983,25026
1900-01-01 08:37:42.520405,45.0,45.28,0.28000000000000114,25127
1900-01-01 08:37:42.621640,45.1,44.92,0.17999999999999972,25228
1900-01-01 08:37:42.722410,45.2,45.43,0.22999999999999687,25329
1900-01-01 08:37:42.823276,45.3,45.09,0.20999999999999375,25430
1900-01-01 08:37:42.924283,45.4,45.51,0.10999999999999943,25531
1900-01-01 08:37:43.025302,45.5,45.26,0.240000000000002,25632
1900-01-01 08:37:43.126284,45.6,45.82,0.21999999999999886,25733
1900-01-01 08:37:43.227294,45.7,45.57,0.13000000000000256,25834
1900-01-01 08:37:43.327871,45.8,45.67,0.12999999999999545,25934
1900-01-01 08:37:43.428507,45.9,46.16,0.259999999999998,26035
1900-01-01 08:37:43.529467,46.0,46.21,0.21000000000000085,26136
1900-01-01 08:37:43.630483,46.1,45.99,0.10999999999999943,26237
1900-01-01 08:37:43.732003,46.2,46.04,0.1600000000000037,26339
1900-01-01 08:37:43.833217,46.3,45.99,0.30999999999999517,26440
1900-01-01 08:37:43.934410,46.4,46.13,0.269999999999996,26541
1900-01-01 08:37:44.035025,46.5,46.62,0.11999999999999744,26642
1900-01-01 08:37:44.136106,46.6,46.74,0.14000000000000057,26743
1900-01-01 08:37:44.236942,46.7,46.93,0.22999999999999687,26843
1900-01-01 08:37:44.338039,46.8,46.93,0.13000000000000256,26945
1900-01-01 08:37:44.438364,46.9,47.03,0.13000000000000256,27045
1900-01-01 08:37:44.538904,47.0,47.13,0.13000000000000256,27145
1900-01-01 08:37:44.639907,47.1,47.08,0.020000000000003126,27246
1900-01-01 08:37:44.740900,47.2,47.49,0.28999999999999915,27347
1900-01-01 08:37:44.841835,47.3,47.54,0.240000000000002,27448
1900-01-01 08:37:44.942682,47.4,47.23,0.1700000000000017,27549
1900-01-01 08:37:45.043169,47.5,47.35,0.14999999999999858,27650
1900-01-01 08:37:45.144540,47.6,47.4,0.20000000000000284,27751
1900-01-01 08:37:45.245309,47.7,47.5,0.20000000000000284,27852
1900-01-01 08:37:45.346328,47.8,47.69,0.10999999999999943,27953
1900-01-01 08:37:45.447293,47.9,47.81,0.0899999999999963,28054
1900-01-01 08:37:45.548272,48.0,48.12,0.11999999999999744,28155
1900-01-01 08:37:45.649474,48.1,48.27,0.1700000000000017,28256
1900-01-01 08:37:45.750197,48.2,48.32,0.11999999999999744,28357
1900-01-01 08:37:45.851181,48.3,48.29,0.00999999999999801,28458
1900-01-01 08:37:45.952560,48.4,48.32,0.0799999999999983,28559
1900-01-01 08:37:46.053160,48.5,48.29,0.21000000000000085,28660
1900-01-01 08:37:46.153495,48.6,48.37,0.23000000000000398,28760
1900-01-01 08:37:46.254498,48.7,48.44,0.2600000000000051,28861
1900-01-01 08:37:46.355873,48.8,48.47,0.3299999999999983,28962
1900-01-01 08:37:46.457613,48.9,48.64,0.259999999999998,29064
1900-01-01 08:37:46.558936,49.0,48.81,0.18999999999999773,29165
1900-01-01 08:37:46.660129,49.1,49.0,0.10000000000000142,29267
1900-01-01 08:37:46.761317,49.2,49.05,0.15000000000000568,29368
1900-01-01 08:37:46.861834,49.3,49.03,0.269999999999996,29468
1900-01-01 08:37:46.962834,49.4,49.15,0.25,29569
1900-01-01 08:37:47.063819,49.5,49.2,0.29999999999999716,29670
1900-01-01 08:37:47.164381,49.6,49.32,0.28000000000000114,29771
